,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_name,release_date,song_name,song_name_formatted
1996,0.886,0.62,9,0.0428,0.0402,0.0087,0.273,0.272,122.014,190898,4,TWICE,2017-11-01,ROLLIN',['']
1997,0.696,0.784,0,0.0437,0.251,0.0,0.11,0.542,95.019,196796,4,TWICE,2017-11-01,LOVE LINE,['love-line']
1998,0.838,0.658,9,0.0456,0.0574,9.55e-06,0.124,0.414,102.982,178344,4,TWICE,2017-11-01,DON'T GIVE UP,['give-up']
1999,0.692,0.867,2,0.0331,0.286,0.0,0.109,0.382,102.988,208868,4,TWICE,2017-11-01,YOU IN MY HEART,['you-in-my-heart']
2000,0.721,0.396,3,0.0344,0.848,0.0,0.0911,0.359,133.979,262922,4,TWICE,2017-11-01,JALJAYO GOOD NIGHT,['good-night']
2001,0.716,0.91,4,0.0341,0.403,0.000406,0.13,0.447,132.0,207824,4,TWICE,2017-10-30,LIKEY,['']
2002,0.728,0.818,1,0.123,0.537,0.0,0.141,0.591,95.118,198034,4,TWICE,2017-10-30,거북이 TURTLE,['turtle']
2003,0.806,0.721,1,0.0465,0.238,0.0,0.113,0.835,119.971,179711,4,TWICE,2017-10-30,MISSING U,['missing-u']
2004,0.777,0.921,1,0.146,0.374,0.0,0.0533,0.922,160.12,180962,4,TWICE,2017-10-30,WOW,['wow']
2005,0.708,0.946,6,0.046,0.126,5.82e-06,0.296,0.912,127.966,225984,4,TWICE,2017-10-30,FFW,['']
2006,0.662,0.88,11,0.0486,0.0553,0.0,0.126,0.821,150.012,212117,4,TWICE,2017-10-30,DING DONG,['ding-dong']
2007,0.878,0.763,6,0.0686,0.0764,2.84e-05,0.403,0.546,123.048,215485,4,TWICE,2017-10-30,24/7,['']
2008,0.718,0.914,1,0.0368,0.163,0.0,0.0637,0.635,134.901,193144,4,TWICE,2017-10-30,날 바라바라봐 LOOK AT ME,['look-at-me']
2009,0.886,0.648,4,0.0441,0.0413,0.0111,0.283,0.245,122.015,190898,4,TWICE,2017-10-30,ROLLIN’,['']
2010,0.699,0.774,0,0.0434,0.232,0.0,0.108,0.511,94.987,196796,4,TWICE,2017-10-30,LOVE LINE,['love-line']
2011,0.841,0.684,9,0.0466,0.0637,1.53e-05,0.122,0.427,102.994,178344,4,TWICE,2017-10-30,힘내! DON’T GIVE UP,['give-up']
2012,0.689,0.865,2,0.0324,0.32,0.0,0.109,0.407,102.986,208868,4,TWICE,2017-10-30,널 내게 담아 YOU IN MY HEART,['you-in-my-heart']
2013,0.73,0.4,3,0.0331,0.84,0.0,0.0968,0.38,133.971,262922,4,TWICE,2017-10-30,잘자요 굿나잇 JALJAYO GOOD NIGHT,['good-night']
2014,0.678,0.966,9,0.135,0.0308,0.0,0.0613,0.495,129.977,195753,4,TWICE,2017-03-24,Knock Knock,['knock-knock']
2015,0.661,0.573,5,0.0362,0.457,0.0,0.113,0.225,123.991,232067,4,TWICE,2017-03-24,Ice Cream,['ice-cream']
2016,0.708,0.849,2,0.0773,0.0491,8.03e-05,0.405,0.353,129.92,212991,4,TWICE,2017-03-24,TT,['']
2017,0.733,0.826,1,0.233,0.118,0.0,0.184,0.732,89.016,175200,4,TWICE,2017-03-24,1 To 10,['1-to-10']
2018,0.517,0.953,11,0.0588,0.171,0.0,0.789,0.807,161.899,206187,4,TWICE,2017-03-24,Ponytail,['ponytail']
2019,0.704,0.892,11,0.105,0.109,3.71e-06,0.36,0.882,163.864,210627,4,TWICE,2017-03-24,Jelly Jelly,['jelly-jelly']
2020,0.662,0.89,7,0.195,0.107,6.49e-05,0.296,0.594,178.023,207507,4,TWICE,2017-03-24,Pit-a-Pat,['']
2021,0.689,0.794,8,0.0441,0.0079,0.000109,0.644,0.65,93.007,175947,4,TWICE,2017-03-24,Next Page,['next-page']
2022,0.602,0.752,11,0.0349,0.137,0.0,0.206,0.433,89.98,175256,4,TWICE,2017-03-24,One In A Million,['one-in-a-million']
2023,0.708,0.853,2,0.0844,0.0525,0.000173,0.399,0.399,129.946,212991,4,TWICE,2017-02-24,TT,['']
2024,0.621,0.829,1,0.232,0.12,0.0,0.16,0.742,88.428,175200,4,TWICE,2017-02-24,1 TO 10,['1-to-10']
2025,0.516,0.955,6,0.0529,0.17,0.0,0.751,0.827,161.905,206187,4,TWICE,2017-02-24,PONYTAIL,['ponytail']
2026,0.703,0.891,9,0.124,0.111,4.73e-06,0.343,0.855,163.929,210627,4,TWICE,2017-02-24,JELLY JELLY,['jelly-jelly']
2027,0.741,0.885,7,0.127,0.114,0.000149,0.293,0.587,89.008,207507,4,TWICE,2017-02-24,PIT-A-PAT,['']
2028,0.685,0.801,8,0.0448,0.0102,7.24e-05,0.655,0.68,93.008,175947,4,TWICE,2017-02-24,NEXT PAGE,['next-page']
2029,0.599,0.732,11,0.0324,0.146,0.0,0.204,0.424,89.87,175256,4,TWICE,2017-02-24,ONE IN A MILLION,['one-in-a-million']
2030,0.673,0.968,1,0.131,0.0242,0.0,0.0586,0.476,129.972,195753,4,TWICE,2017-02-21,KNOCK KNOCK,['knock-knock']
2031,0.654,0.564,5,0.0366,0.475,0.0,0.114,0.229,123.944,232067,4,TWICE,2017-02-21,Ice Cream,['ice-cream']
2032,0.708,0.853,2,0.0844,0.0525,0.000173,0.399,0.399,129.946,212991,4,TWICE,2017-02-21,TT,['']
2033,0.621,0.829,1,0.232,0.12,0.0,0.16,0.742,88.428,175200,4,TWICE,2017-02-21,1 TO 10,['1-to-10']
2034,0.516,0.955,6,0.0529,0.17,0.0,0.751,0.827,161.905,206187,4,TWICE,2017-02-21,PONYTAIL,['ponytail']
2035,0.703,0.891,9,0.124,0.111,4.73e-06,0.343,0.855,163.929,210627,4,TWICE,2017-02-21,JELLY JELLY,['jelly-jelly']
2036,0.741,0.885,7,0.127,0.114,0.000149,0.293,0.587,89.008,207507,4,TWICE,2017-02-21,PIT-A-PAT,['']
2037,0.685,0.801,8,0.0448,0.0102,7.24e-05,0.655,0.68,93.008,175947,4,TWICE,2017-02-21,NEXT PAGE,['next-page']
2038,0.599,0.732,11,0.0324,0.146,0.0,0.204,0.424,89.87,175256,4,TWICE,2017-02-21,ONE IN A MILLION,['one-in-a-million']
2039,0.673,0.968,1,0.131,0.0242,0.0,0.0586,0.476,129.972,195753,4,TWICE,2017-02-20,KNOCK KNOCK,['knock-knock']
2040,0.654,0.564,5,0.0366,0.475,0.0,0.114,0.229,123.944,232067,4,TWICE,2017-02-20,녹아요 Ice Cream,['ice-cream']
2041,0.708,0.853,2,0.0844,0.0525,0.000173,0.399,0.399,129.946,212991,4,TWICE,2017-02-20,TT,['']
2042,0.621,0.829,1,0.232,0.12,0.0,0.16,0.742,88.428,175200,4,TWICE,2017-02-20,1 TO 10,['1-to-10']
2043,0.516,0.955,6,0.0529,0.17,0.0,0.751,0.827,161.905,206187,4,TWICE,2017-02-20,PONYTAIL,['ponytail']
2044,0.703,0.891,9,0.124,0.111,4.73e-06,0.343,0.855,163.929,210627,4,TWICE,2017-02-20,JELLY JELLY,['jelly-jelly']
2045,0.741,0.885,7,0.127,0.114,0.000149,0.293,0.587,89.008,207507,4,TWICE,2017-02-20,PIT-A-PAT,['']
2046,0.685,0.801,8,0.0448,0.0102,7.24e-05,0.655,0.68,93.008,175947,4,TWICE,2017-02-20,NEXT PAGE,['next-page']
2047,0.599,0.732,11,0.0324,0.146,0.0,0.204,0.424,89.87,175256,4,TWICE,2017-02-20,ONE IN A MILLION,['one-in-a-million']
2048,0.707,0.851,2,0.0734,0.0467,8.65e-05,0.396,0.41,129.93,212991,4,TWICE,2016-11-04,TT,['']
2049,0.711,0.829,6,0.244,0.124,0.0,0.181,0.742,89.005,175200,4,TWICE,2016-11-04,1 To 10,['1-to-10']
2050,0.518,0.954,11,0.0573,0.164,0.0,0.792,0.838,161.877,206187,4,TWICE,2016-11-04,Ponytail,['ponytail']
2051,0.701,0.89,9,0.111,0.104,6.06e-06,0.342,0.887,163.937,210627,4,TWICE,2016-11-04,Jelly Jelly,['jelly-jelly']
2052,0.666,0.892,7,0.195,0.103,5.46e-05,0.295,0.592,178.069,207507,4,TWICE,2016-11-04,Pit-a-Pat,['']
2053,0.688,0.789,8,0.0458,0.00739,9.39e-05,0.736,0.667,93.006,175947,4,TWICE,2016-11-04,Next Page,['next-page']
2054,0.598,0.739,11,0.0334,0.156,0.0,0.2,0.432,89.999,175256,4,TWICE,2016-11-04,One In A Million,['one-in-a-million']
2055,0.708,0.853,2,0.0844,0.0525,0.000173,0.399,0.399,129.946,212991,4,TWICE,2016-10-24,TT,['']
2056,0.621,0.829,1,0.232,0.12,0.0,0.16,0.742,88.428,175200,4,TWICE,2016-10-24,1 TO 10,['1-to-10']
2057,0.516,0.955,6,0.0529,0.17,0.0,0.751,0.827,161.905,206187,4,TWICE,2016-10-24,PONYTAIL,['ponytail']
2058,0.703,0.891,9,0.124,0.111,4.73e-06,0.343,0.855,163.929,210627,4,TWICE,2016-10-24,JELLY JELLY,['jelly-jelly']
2059,0.741,0.885,7,0.127,0.114,0.000149,0.293,0.587,89.008,207507,4,TWICE,2016-10-24,PIT-A-PAT,['']
2060,0.685,0.801,8,0.0448,0.0102,7.24e-05,0.655,0.68,93.008,175947,4,TWICE,2016-10-24,NEXT PAGE,['next-page']
2061,0.599,0.732,11,0.0324,0.146,0.0,0.204,0.424,89.87,175256,4,TWICE,2016-10-24,ONE IN A MILLION,['one-in-a-million']
2062,0.697,0.874,5,0.045,0.0122,0.0,0.627,0.775,132.022,213886,4,TWICE,2019-04-22,FANCY,['fancy']
2063,0.544,0.778,0,0.131,0.117,0.0,0.431,0.352,179.893,176295,4,TWICE,2019-04-22,STUCK IN MY HEAD,['stuck-in-my-head']
2064,0.727,0.697,5,0.0783,0.0479,0.0,0.422,0.694,97.988,158637,4,TWICE,2019-04-22,GIRLS LIKE US,['girls-like-us']
2065,0.754,0.563,1,0.0671,0.006,0.0,0.0151,0.775,119.953,177827,4,TWICE,2019-04-22,HOT,['hot']
2066,0.825,0.81,1,0.0509,0.0697,0.0,0.157,0.944,119.995,187255,4,TWICE,2019-04-22,TURN IT UP,['turn-it-up']
2067,0.822,0.655,9,0.0412,0.101,0.0,0.067,0.793,118.042,209216,4,TWICE,2019-04-22,STRAWBERRY,['strawberry']
2068,0.699,0.866,5,0.0446,0.0132,0.0,0.648,0.795,132.023,213886,4,TWICE,2019-04-22,FANCY,['fancy']
2069,0.551,0.783,0,0.126,0.107,0.0,0.443,0.363,179.925,176295,4,TWICE,2019-04-22,STUCK IN MY HEAD,['stuck-in-my-head']
2070,0.724,0.698,5,0.0879,0.0531,0.0,0.349,0.681,97.988,158637,4,TWICE,2019-04-22,GIRLS LIKE US,['girls-like-us']
2071,0.755,0.565,1,0.0714,0.00645,0.0,0.0151,0.776,119.965,177827,4,TWICE,2019-04-22,HOT,['hot']
2072,0.827,0.811,1,0.0501,0.0618,0.0,0.139,0.956,119.988,187255,4,TWICE,2019-04-22,TURN IT UP,['turn-it-up']
2073,0.823,0.664,9,0.0413,0.0954,0.0,0.0655,0.786,118.041,209216,4,TWICE,2019-04-22,STRAWBERRY,['strawberry']
2074,0.717,0.893,4,0.0382,0.379,0.000112,0.12,0.426,131.947,207825,4,TWICE,2019-03-06,LIKEY - Japanese ver.,['japanese']
2075,0.538,0.935,8,0.061,0.00936,0.0,0.0701,0.826,163.908,188373,4,TWICE,2019-03-06,Heart Shaker - Japanese ver.,['heart-shaker-japanese']
2076,0.564,0.892,1,0.0639,0.0501,0.0,0.234,0.637,169.939,208237,4,TWICE,2019-03-06,What is Love? - Japanese ver.,['what-is-japanese']
2077,0.681,0.847,0,0.107,0.109,4.02e-05,0.0828,0.743,117.947,183467,4,TWICE,2019-03-06,Dance The Night Away - Japanese ver.,['dance-the-night-away-japanese']
2078,0.707,0.915,6,0.0419,0.0655,0.0,0.183,0.769,137.972,241093,4,TWICE,2019-03-06,YES or YES - Japanese ver.,['yes-or-yes-japanese']
2079,0.564,0.892,1,0.0639,0.0501,0.0,0.234,0.637,169.939,208237,4,TWICE,2019-02-08,What is Love? - Japanese ver.,['what-is-japanese']
2080,0.717,0.893,4,0.0382,0.379,0.000112,0.12,0.426,131.947,207825,4,TWICE,2019-01-11,LIKEY - Japanese ver.,['japanese']
2081,0.706,0.895,4,0.0502,0.0669,0.0,0.237,0.562,123.043,237490,4,TWICE,2018-10-22,STAY BY MY SIDE,['stay-by-my-side']
2082,0.715,0.862,10,0.0444,0.0113,0.0,0.108,0.668,137.93,197800,4,TWICE,2018-08-17,BDZ,['']
2083,0.713,0.848,10,0.0338,0.0148,0.0,0.0808,0.787,106.093,203816,4,TWICE,2018-06-15,I WANT YOU BACK,['i-want-you-back']
2084,0.656,0.994,6,0.0807,0.209,0.0,0.318,0.795,125.979,211800,4,TWICE,2018-05-16,Wake Me Up,['wake-me-up']
2085,0.706,0.969,11,0.0781,0.0816,0.0,0.0564,0.734,128.004,220412,4,TWICE,2018-05-16,Pink Lemonade,['pink-lemonade']
2086,0.622,0.995,6,0.0667,9.72e-05,0.852,0.323,0.646,125.991,211760,4,TWICE,2018-05-16,Wake Me Up - Instrumental,['wake-me-up-instrumental']
2087,0.586,0.867,11,0.0357,5.74e-05,0.684,0.0578,0.812,128.031,220412,4,TWICE,2018-05-16,Pink Lemonade - Instrumental,['pink-lemonade-instrumental']
2088,0.656,0.994,6,0.0807,0.209,0.0,0.318,0.795,125.979,211800,4,TWICE,2018-04-25,Wake Me Up,['wake-me-up']
2089,0.573,0.91,8,0.064,0.0846,0.0,0.266,0.602,169.982,208238,4,TWICE,2018-04-09,What is Love?,['what-is']
2090,0.673,0.967,5,0.062,0.0817,2.77e-06,0.133,0.826,160.018,207743,4,TWICE,2018-04-09,SWEET TALKER,['sweet-talker']
2091,0.765,0.891,6,0.1,0.0898,1e-06,0.018,0.977,160.004,189076,4,TWICE,2018-04-09,HO!,['']
2092,0.65,0.787,0,0.0524,0.0135,2.84e-06,0.109,0.526,116.789,196423,4,TWICE,2018-04-09,DEJAVU,['']
2093,0.625,0.68,10,0.0784,0.233,0.0,0.226,0.399,160.014,182946,4,TWICE,2018-04-09,SAY YES,['say-yes']
2094,0.573,0.91,8,0.064,0.0846,0.0,0.266,0.602,169.982,208238,4,TWICE,2018-04-09,What is Love?,['what-is']
2095,0.673,0.967,5,0.062,0.0817,2.77e-06,0.133,0.826,160.018,207743,4,TWICE,2018-04-09,SWEET TALKER,['sweet-talker']
2096,0.765,0.891,6,0.1,0.0898,1e-06,0.018,0.977,160.004,189076,4,TWICE,2018-04-09,HO!,['']
2097,0.65,0.787,0,0.0524,0.0135,2.84e-06,0.109,0.526,116.789,196423,4,TWICE,2018-04-09,DEJAVU,['']
2098,0.625,0.68,10,0.0784,0.233,0.0,0.226,0.399,160.014,182946,4,TWICE,2018-04-09,SAY YES,['say-yes']
2099,0.599,0.943,0,0.0894,0.177,2.6e-05,0.141,0.84,174.059,202010,4,TWICE,2018-02-07,Candy Pop,['candy-pop']
2100,0.674,0.965,7,0.0696,0.016,9.59e-05,0.145,0.75,157.041,213956,4,TWICE,2018-02-07,BRAND NEW GIRL,['brand-new-girl']
2101,0.56,0.964,0,0.0523,0.000687,0.864,0.147,0.459,174.032,202013,4,TWICE,2018-02-07,Candy Pop - Instrumental,['candy-pop-instrumental']
2102,0.592,0.954,7,0.0714,2.92e-05,0.847,0.339,0.863,157.013,213951,4,TWICE,2018-02-07,BRAND NEW GIRL - Instrumental,['brand-new-girl-instrumental']
2103,0.599,0.943,0,0.0894,0.177,2.6e-05,0.141,0.84,174.059,202010,4,TWICE,2018-01-12,Candy Pop,['candy-pop']
2104,0.74,0.928,7,0.0633,0.00288,0.0,0.319,0.671,129.955,183001,4,TWICE,2017-10-18,One More Time,['one-more-time']
2105,0.73,0.917,6,0.0426,0.0524,0.0,0.35,0.668,141.957,209227,4,TWICE,2017-10-18,LUV ME,['me']
2106,0.613,0.902,7,0.0439,2.09e-05,0.825,0.315,0.527,129.996,183001,4,TWICE,2017-10-18,One More Time - Instrumental,['one-more-time-instrumental']
2107,0.746,0.794,6,0.0339,7.95e-05,0.754,0.343,0.57,142.006,209227,4,TWICE,2017-10-18,LUV ME - Instrumental,['me-instrumental']
2108,0.74,0.928,7,0.0633,0.00288,0.0,0.319,0.671,129.955,183001,4,TWICE,2017-10-13,One More Time,['one-more-time']
2109,0.687,0.837,6,0.0566,0.341,0.0,0.226,0.762,142.029,215079,4,TWICE,2017-06-28,Like OOH-AHH - Japanese ver.,['like-japanese']
2110,0.538,0.878,6,0.083,0.175,0.0,0.067,0.467,172.888,208862,4,TWICE,2017-06-28,CHEER UP - Japanese ver.,['cheer-up-japanese']
2111,0.699,0.856,2,0.0608,0.0807,8.72e-06,0.44,0.331,129.96,212989,4,TWICE,2017-06-28,TT - Japanese ver.,['japanese']
2112,0.697,0.957,9,0.204,0.0984,2.92e-06,0.0524,0.396,130.03,197975,4,TWICE,2017-06-28,KNOCK KNOCK - Japanese ver.,['knock-knock-japanese']
2113,0.611,0.724,0,0.39,0.271,0.0,0.107,0.656,207.581,197929,4,TWICE,2017-06-28,SIGNAL - Japanese ver.,['signal-japanese']
2114,0.611,0.724,0,0.39,0.271,0.0,0.107,0.656,207.581,197929,4,TWICE,2017-06-14,SIGNAL - Japanese ver.,['signal-japanese']
2115,0.607,0.78,0,0.353,0.183,0.0,0.184,0.545,207.86,196687,4,TWICE,2017-05-24,Signal,['signal']
2116,0.642,0.74,3,0.0855,0.212,0.0,0.109,0.739,152.06,191429,4,TWICE,2017-05-24,Three Times A Day,['three-times-a-day']
2117,0.632,0.939,8,0.0346,0.228,0.0,0.368,0.642,100.025,218692,4,TWICE,2017-05-24,Only You,['only-you']
2118,0.712,0.955,7,0.113,0.289,1.08e-05,0.47,0.722,99.034,199413,4,TWICE,2017-05-24,Hold Me Tight,['hold-me-tight']
2119,0.716,0.953,0,0.132,0.0194,9.33e-06,0.364,0.596,105.026,175755,4,TWICE,2017-05-24,Eye Eye Eyes,['eye-eye-eyes']
2120,0.779,0.633,4,0.0461,0.305,0.0,0.127,0.495,99.96,205450,4,TWICE,2017-05-24,Someone Like Me,['someone-like-me']
2121,0.615,0.762,0,0.331,0.219,0.0,0.143,0.636,207.811,196687,4,TWICE,2017-05-15,SIGNAL,['signal']
2122,0.646,0.74,3,0.0923,0.211,0.0,0.109,0.746,151.811,191429,4,TWICE,2017-05-15,THREE TIMES A DAY,['three-times-a-day']
2123,0.633,0.943,10,0.0341,0.229,0.0,0.367,0.629,100.026,218692,4,TWICE,2017-05-15,ONLY YOU,['only-you']
2124,0.718,0.952,7,0.117,0.287,3.3e-06,0.407,0.688,99.031,199413,4,TWICE,2017-05-15,HOLD ME TIGHT,['hold-me-tight']
2125,0.72,0.944,0,0.129,0.0223,4.82e-06,0.369,0.561,104.984,175755,4,TWICE,2017-05-15,EYE EYE EYES,['eye-eye-eyes']
2126,0.781,0.639,4,0.0508,0.29,0.0,0.128,0.434,99.994,205450,4,TWICE,2017-05-15,SOMEONE LIKE ME,['someone-like-me']
2127,0.616,0.771,0,0.33,0.228,0.0,0.12,0.63,207.86,196687,4,TWICE,2017-05-15,SIGNAL,['signal']
2128,0.638,0.747,3,0.092,0.218,0.0,0.104,0.732,152.003,191429,4,TWICE,2017-05-15,하루에 세번 THREE TIMES A DAY,['three-times-a-day']
2129,0.634,0.946,10,0.034,0.23,0.0,0.368,0.617,100.004,218692,4,TWICE,2017-05-15,ONLY 너 ONLY YOU,['only-only-you']
2130,0.719,0.955,7,0.106,0.274,3.49e-06,0.473,0.724,99.009,199413,4,TWICE,2017-05-15,HOLD ME TIGHT,['hold-me-tight']
2131,0.72,0.947,0,0.129,0.021,3.55e-06,0.365,0.582,104.972,175755,4,TWICE,2017-05-15,EYE EYE EYES,['eye-eye-eyes']
2132,0.785,0.642,4,0.0497,0.296,0.0,0.131,0.459,99.981,205450,4,TWICE,2017-05-15,SOMEONE LIKE ME,['someone-like-me']
2133,0.72,0.876,6,0.0776,0.241,0.000101,0.381,0.694,141.997,215091,4,TWICE,2017-02-24,Like OOH-AHH,['like']
2134,0.548,0.885,6,0.125,0.139,0.0,0.0716,0.509,172.946,208862,4,TWICE,2017-02-24,CHEER UP,['cheer-up']
2135,0.789,0.825,2,0.0437,0.0441,9.31e-05,0.335,0.672,109.995,202629,4,TWICE,2017-02-24,Touchdown,['touchdown']
2136,0.708,0.853,2,0.0844,0.0525,0.000173,0.399,0.399,129.946,212991,4,TWICE,2017-02-24,TT,['']
2137,0.548,0.885,6,0.125,0.139,0.0,0.0716,0.509,172.946,208862,4,TWICE,2017-02-24,CHEER UP,['cheer-up']
2138,0.662,0.945,7,0.124,0.0377,0.0,0.0692,0.381,126.04,230796,4,TWICE,2017-02-24,Precious Love,['precious-love']
2139,0.789,0.825,2,0.0437,0.0441,9.31e-05,0.335,0.672,109.995,202629,4,TWICE,2017-02-24,Touchdown,['touchdown']
2140,0.756,0.861,2,0.0649,0.0926,0.0,0.0956,0.572,153.985,196456,4,TWICE,2017-02-24,Tuk Tok,['']
2141,0.644,0.886,7,0.0668,0.0424,1.98e-05,0.196,0.741,176.07,200810,4,TWICE,2017-02-24,Woohoo,['']
2142,0.648,0.649,9,0.103,0.0567,1.5e-05,0.109,0.211,101.977,196228,4,TWICE,2017-02-24,My Headphones on,['my-headphones-on']
2143,0.552,0.89,6,0.115,0.136,0.0,0.111,0.479,172.97,208862,4,TWICE,2016-11-04,CHEER UP,['cheer-up']
2144,0.656,0.951,7,0.121,0.0382,0.0,0.0696,0.398,126.019,230796,4,TWICE,2016-11-04,Precious Love,['precious-love']
2145,0.784,0.832,2,0.0434,0.0385,0.000233,0.32,0.658,109.972,202629,4,TWICE,2016-11-04,Touchdown,['touchdown']
2146,0.754,0.864,2,0.0656,0.0878,0.0,0.0904,0.596,153.965,196456,4,TWICE,2016-11-04,Tuk Tok,['']
2147,0.639,0.886,7,0.0666,0.0422,5.4e-06,0.225,0.719,176.119,200810,4,TWICE,2016-11-04,Woohoo,['']
2148,0.89,0.643,9,0.0603,0.0498,1.01e-05,0.114,0.272,101.995,196228,4,TWICE,2016-11-04,My Headphones On,['my-headphones-on']
2149,0.548,0.885,6,0.125,0.139,0.0,0.0716,0.509,172.946,208862,4,TWICE,2016-04-25,CHEER UP,['cheer-up']
2150,0.662,0.945,7,0.124,0.0377,0.0,0.0692,0.381,126.04,230796,4,TWICE,2016-04-25,소중한 사랑 Precious Love,['precious-love']
2151,0.789,0.825,2,0.0437,0.0441,9.31e-05,0.335,0.672,109.995,202629,4,TWICE,2016-04-25,Touchdown,['touchdown']
2152,0.756,0.861,2,0.0649,0.0926,0.0,0.0956,0.572,153.985,196456,4,TWICE,2016-04-25,툭하면 톡 Tuk Tok,['']
2153,0.644,0.886,7,0.0668,0.0424,1.98e-05,0.196,0.741,176.07,200810,4,TWICE,2016-04-25,Woohoo,['']
2154,0.648,0.649,9,0.103,0.0567,1.5e-05,0.109,0.211,101.977,196228,4,TWICE,2016-04-25,Headphone 써 My Headphones on,['headphone-my-headphones-on']
2155,0.72,0.876,6,0.0776,0.241,0.000101,0.381,0.694,141.997,215091,4,TWICE,2015-11-13,Like Ooh-Ahh,['like']
2156,0.73,0.936,7,0.0384,0.00795,0.000576,0.128,0.817,136.983,206546,4,TWICE,2015-11-13,Do It Again,['do-it-again']
2157,0.697,0.937,9,0.223,0.0135,0.0,0.596,0.547,103.948,181484,4,TWICE,2015-11-13,Going Crazy,['going-crazy']
2158,0.646,0.725,9,0.135,0.0401,0.0,0.188,0.508,135.752,213896,4,TWICE,2015-11-13,Truth,['truth']
2159,0.734,0.685,1,0.0835,0.0175,6.55e-05,0.0582,0.613,179.972,166058,4,TWICE,2015-11-13,Candy Boy,['candy-boy']
2160,0.716,0.811,10,0.0881,0.0545,0.0443,0.105,0.453,89.028,214405,4,TWICE,2015-11-13,Like A Fool,['like-a-fool']
2161,0.72,0.876,6,0.0776,0.241,0.000101,0.381,0.694,141.997,215091,4,TWICE,2015-10-20,OOH-AHH하게 Like OOH-AHH,['like']
2162,0.73,0.936,7,0.0384,0.00795,0.000576,0.128,0.817,136.983,206546,4,TWICE,2015-10-20,다시 해줘 Do it again,['do-it-again']
2163,0.697,0.937,9,0.223,0.0135,0.0,0.596,0.547,103.948,181484,4,TWICE,2015-10-20,미쳤나봐 Going Crazy,['going-crazy']
2164,0.646,0.725,9,0.135,0.0401,0.0,0.188,0.508,135.752,213896,4,TWICE,2015-10-20,Truth,['truth']
2165,0.734,0.685,1,0.0835,0.0175,6.55e-05,0.0582,0.613,179.972,166058,4,TWICE,2015-10-20,Candy Boy,['candy-boy']
2166,0.716,0.811,10,0.0881,0.0545,0.0443,0.105,0.453,89.028,214405,4,TWICE,2015-10-20,Like a Fool,['like-a-fool']
2167,0.72,0.876,6,0.0776,0.241,0.000101,0.381,0.694,141.997,215091,4,TWICE,2015,Like OOH-AHH,['like']
2168,0.73,0.936,7,0.0384,0.00795,0.000576,0.128,0.817,136.983,206546,4,TWICE,2015,Do it again,['do-it-again']
2169,0.697,0.937,9,0.223,0.0135,0.0,0.596,0.547,103.948,181484,4,TWICE,2015,Going Crazy,['going-crazy']
2170,0.646,0.725,9,0.135,0.0401,0.0,0.188,0.508,135.752,213896,4,TWICE,2015,Truth,['truth']
2171,0.734,0.685,1,0.0835,0.0175,6.55e-05,0.0582,0.613,179.972,166058,4,TWICE,2015,Candy Boy,['candy-boy']
2172,0.716,0.811,10,0.0881,0.0545,0.0443,0.105,0.453,89.028,214405,4,TWICE,2015,Like a Fool,['like-a-fool']
2173,0.487,0.687,1,0.0528,0.000149,0.00165,0.734,0.16,150.519,269500,4,TWICE,2019-02-18,Yes or Yes - Remix,['yes-or-yes-remix']
2174,0.0,0.259,0,0.0,0.815,0.0,0.0,0.0,0.0,5000,0,Wanna One,2019-02-27,ダニエル)ダニエルだよ!BOOMERANG!一緒に聞こう,['']
2175,0.0,0.524,6,0.0,0.0976,0.0,0.0,0.0,0.0,5000,0,Wanna One,2019-02-27,ジフン)ジフンだよ!ヤクソッケヨ(I PROMISE U)!聞いてね,['promise']
2176,0.0,0.243,7,0.0,0.39,0.0,0.0,0.0,0.0,5000,0,Wanna One,2019-02-27,ジソン)ジソンだよ!Energetic、聞いてね!,['']
2177,0.0,0.222,10,0.0,0.0,0.0,0.0,0.0,0.0,5000,0,Wanna One,2019-02-27,ソンウン)ソンウンです Burn It Up!盛り上がろう,['burn-it']
2178,0.0,0.131,3,0.0,0.0238,1.2e-05,0.0,0.0,0.0,5000,0,Wanna One,2019-02-27,ソンウ)ソンウだよ!聞いてください!Wanna Be,['be']
2179,0.0,0.178,6,0.0,0.0881,0.0,0.0,0.0,0.0,5000,0,Wanna One,2019-02-27,ウジン)ウジンです!Beautiful、美しいです,['']
2180,0.0,0.0548,11,0.0,0.0,0.00066,0.0,0.0,0.0,5000,0,Wanna One,2019-02-27,グァンリン)グァンリンです Twilight!大好き!,['']
2181,0.0,0.362,9,0.0,0.216,0.00033,0.0,0.0,0.0,6000,0,Wanna One,2019-02-27,ミンヒョン)ミンヒョンです!僕たちの想いが詰まった曲です ポンバラム(Spring Breeze),['']
2182,0.0,0.413,11,0.0,0.0285,0.0528,0.0,0.0,0.0,5000,0,Wanna One,2019-02-27,デフィ)デフィだよ!GOLD!聞いて、聞いて!,['']
2183,0.0,0.191,7,0.0,0.257,0.0,0.0,0.0,0.0,5000,0,Wanna One,2019-02-27,ジェファン)ジェファンです キョジョ(Light)!聞いてください!,['']
2184,0.0,0.289,11,0.0,0.504,0.0,0.0,0.0,0.0,5000,0,Wanna One,2019-02-27,ジンヨン)ジンヨンだよ Awake!オススメです!,['']
